order_id,customer_id,order_date,order_value,delivery_days,order_hour,is_weekend,account_age_days_at_order,hist_orders_before,hist_return_rate_before,hist_abusive_return_rate_before,hist_chargebacks_before,price_vs_category_avg,days_to_return,category_accessories,category_apparel,category_beauty,category_electronics,category_footwear,category_home,category_mobile,payment_method_COD,payment_method_UPI,payment_method_card,payment_method_wallet,return_reason_changed_mind,return_reason_damaged,return_reason_no_longer_needed,return_reason_not_as_described,return_reason_size_issue,return_reason_wrong_item,is_abusive_return
ORD691acc40c9,CUST103422,2025-01-05,488.03,4,0,1,198,0,0.0,0.0,0,0.542,13.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
ORD94134d89f8,CUST101600,2025-01-06,1536.4,4,15,0,373,0,0.0,0.0,0,1.097,28.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,1
ORDb51f42d997,CUST102355,2025-01-06,1060.67,5,9,0,1099,0,0.0,0.0,0,1.179,18.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0
ORD73b5294002,CUST102357,2025-01-06,9372.72,2,9,0,1023,0,0.0,0.0,0,0.669,12.0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,0
ORD58743caabd,CUST103783,2025-01-06,954.64,6,9,0,1006,0,0.0,0.0,0,1.061,8.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0
ORD726acc4a3c,CUST100970,2025-01-06,1269.75,1,8,0,744,0,0.0,0.0,0,0.705,15.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0
ORD3237f9a32c,CUST100435,2025-01-06,1678.47,3,19,0,684,0,0.0,0.0,0,1.199,23.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0
ORD835cc7ea59,CUST105112,2025-01-06,7094.94,6,22,0,168,0,0.0,0.0,0,1.092,4.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,0
ORDc27d5db7a8,CUST100741,2025-01-06,950.97,5,4,0,962,1,1.0,0.0,0,1.359,17.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0
ORD81092361db,CUST105810,2025-01-06,2688.84,2,10,0,713,1,0.0,0.0,0,1.222,13.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0
ORD4fec6fab2a,CUST105213,2025-01-06,6734.06,1,13,0,0,0,0.0,0.0,0,3.061,6.0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,1
ORDc90400ecae,CUST104459,2025-01-06,2527.53,5,8,0,625,0,0.0,0.0,0,1.149,15.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0
ORD2bdad2ced2,CUST101738,2025-01-06,2593.93,6,12,0,650,0,0.0,0.0,0,1.441,23.0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,0
ORD79bcc5f3ca,CUST103497,2025-01-06,1641.77,7,23,0,75,0,0.0,0.0,0,0.746,18.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0
ORDdddc6e7e4f,CUST103015,2025-01-06,1871.84,5,20,0,913,0,0.0,0.0,0,1.337,30.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
ORD615e8b0636,CUST102187,2025-01-06,2049.27,3,15,0,794,0,0.0,0.0,0,0.931,12.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,0
ORD268c91fddf,CUST104703,2025-01-06,3037.63,5,5,0,964,2,0.0,0.0,0,1.381,7.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,0
ORD8f61e1fbe1,CUST102682,2025-01-06,1480.55,7,14,0,387,0,0.0,0.0,0,1.645,2.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0
ORD17473184b6,CUST104777,2025-01-06,2289.31,6,10,0,286,0,0.0,0.0,0,1.041,19.0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,0
ORD002c04a4df,CUST104139,2025-01-06,1253.66,6,17,0,1110,0,0.0,0.0,0,0.57,29.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0
ORDe4a823e7e1,CUST102168,2025-01-06,1145.23,2,2,0,1048,0,0.0,0.0,0,1.636,7.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
ORD0db528be5b,CUST101474,2025-01-06,1763.4,7,21,0,1015,0,0.0,0.0,0,0.802,10.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,0
ORDf8b56e50cf,CUST104816,2025-01-06,654.75,6,4,0,937,0,0.0,0.0,0,0.468,29.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0
ORD1cb10d6309,CUST103958,2025-01-06,691.98,4,23,0,230,0,0.0,0.0,0,0.494,23.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0
ORD62cace7add,CUST104408,2025-01-06,2551.36,2,20,0,1000,0,0.0,0.0,0,1.16,13.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0
ORDf1d2c348cb,CUST104214,2025-01-06,1117.48,4,8,0,1068,3,0.3333,0.0,0,0.798,18.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
ORDf453b14b21,CUST102706,2025-01-06,1239.06,3,2,0,687,0,0.0,0.0,0,0.885,10.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0
ORD5a1d14a584,CUST102309,2025-01-06,1490.62,2,0,0,854,0,0.0,0.0,0,1.065,9.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0
ORD4577b526f8,CUST102576,2025-01-06,410.57,5,1,0,139,0,0.0,0.0,0,0.456,5.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0
ORDf0dd22f0fb,CUST103264,2025-01-06,3310.2,7,15,0,1048,0,0.0,0.0,0,1.505,20.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,0
ORD70273ab3ad,CUST101034,2025-01-06,3193.2,7,23,0,998,0,0.0,0.0,0,2.281,15.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
ORDd587ddf43e,CUST100615,2025-01-06,1303.06,7,14,0,913,0,0.0,0.0,0,0.931,16.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0
ORD626d65efea,CUST100207,2025-01-06,605.6,5,23,0,893,1,0.0,0.0,0,0.433,26.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
ORDcccd14c466,CUST100366,2025-01-07,982.34,7,8,0,568,0,0.0,0.0,0,1.403,1.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
ORD4059a72e59,CUST101899,2025-01-07,2226.95,6,7,0,977,0,0.0,0.0,0,1.591,22.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
ORDcbbfd96bcb,CUST102928,2025-01-07,21577.02,5,1,0,503,0,0.0,0.0,0,1.541,17.0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,0
ORD6205a9dfc8,CUST100909,2025-01-07,1185.96,3,3,0,643,0,0.0,0.0,0,0.847,6.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0
ORD173e90f1ca,CUST100882,2025-01-07,1382.22,2,15,0,691,0,0.0,0.0,0,1.536,26.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
ORD24a42131f4,CUST100593,2025-01-07,651.32,3,21,0,848,0,0.0,0.0,0,0.724,7.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0
ORD938ca3d977,CUST100568,2025-01-07,1013.47,1,10,0,1136,0,0.0,0.0,0,0.461,24.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,0
ORD6507247dc0,CUST102647,2025-01-07,635.31,4,9,0,1036,0,0.0,0.0,0,0.908,11.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0
ORDe6c369ae04,CUST104313,2025-01-07,5615.14,5,0,0,948,0,0.0,0.0,0,0.401,8.0,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,0
ORD6c620b364e,CUST100149,2025-01-07,17515.71,1,16,0,858,0,0.0,0.0,0,1.251,17.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,0
ORD85154c16d4,CUST103750,2025-01-07,1595.49,5,8,0,1072,0,0.0,0.0,0,0.725,8.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0
ORD285431fea4,CUST100419,2025-01-07,3916.27,3,22,0,910,1,1.0,0.0,0,0.603,17.0,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,1
ORDaac43453c0,CUST101552,2025-01-07,7139.13,7,20,0,887,1,0.0,0.0,0,1.098,1.0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,0
ORD21f81e19eb,CUST102558,2025-01-07,1179.48,5,15,0,357,0,0.0,0.0,0,0.842,29.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0
ORDd43256bb27,CUST100764,2025-01-07,1745.07,4,23,0,192,0,0.0,0.0,0,0.793,6.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0
ORD0659d12db3,CUST100068,2025-01-07,3084.69,4,8,0,1013,1,0.0,0.0,0,1.402,23.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,0
ORD61d323f438,CUST101047,2025-01-07,629.54,6,21,0,0,0,0.0,0.0,0,0.45,8.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
ORD31533c1a53,CUST101600,2025-01-07,1232.64,2,4,0,374,1,1.0,1.0,0,0.88,2.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
ORD1679f395e3,CUST105400,2025-01-07,1419.33,4,4,0,280,0,0.0,0.0,0,2.028,12.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0
ORD93b0997f53,CUST105045,2025-01-07,1257.88,6,16,0,1092,1,0.0,0.0,0,0.898,7.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0
ORD2277016830,CUST104072,2025-01-07,4968.62,4,16,0,806,0,0.0,0.0,0,0.764,15.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0
ORD649980eff0,CUST100705,2025-01-07,1653.08,1,8,0,787,0,0.0,0.0,0,1.181,2.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0
ORD967359b565,CUST101305,2025-01-07,1653.07,6,8,0,646,0,0.0,0.0,0,1.837,5.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,1
ORDc1bbff302c,CUST104548,2025-01-07,2285.17,6,1,0,984,0,0.0,0.0,0,1.27,3.0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,0
ORD04e2075a13,CUST104590,2025-01-08,1344.9,6,6,0,832,0,0.0,0.0,0,0.961,6.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0
ORD697816b4ba,CUST100254,2025-01-08,412.04,2,3,0,1097,0,0.0,0.0,0,0.589,27.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0
ORD7d5e467c43,CUST100583,2025-01-08,1004.17,6,8,0,1035,0,0.0,0.0,0,1.116,4.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0
ORD6999240161,CUST105164,2025-01-08,1491.29,6,12,0,106,0,0.0,0.0,0,0.828,25.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0
ORD6536b085db,CUST105698,2025-01-08,1514.72,7,13,0,0,0,0.0,0.0,0,1.082,21.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
ORD1aa45f3d1e,CUST105418,2025-01-08,7562.82,3,20,0,0,0,0.0,0.0,0,1.164,26.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
ORDd9a6937c07,CUST104913,2025-01-08,2749.17,1,13,0,1070,1,1.0,1.0,1,0.423,15.0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,1
ORDe0d3b28044,CUST104057,2025-01-08,2504.33,7,5,0,1085,0,0.0,0.0,0,1.391,15.0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,0
ORDfc40e5360b,CUST104663,2025-01-08,15022.54,7,10,0,603,0,0.0,0.0,0,1.073,28.0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,0
ORDd5671c0b1a,CUST100908,2025-01-08,4214.17,7,3,0,42,1,0.0,0.0,0,2.341,8.0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0
ORD0907826d64,CUST102645,2025-01-08,836.14,6,3,0,234,0,0.0,0.0,0,0.597,21.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0
ORD691a1875a0,CUST103611,2025-01-08,29472.41,7,22,0,672,0,0.0,0.0,0,2.105,13.0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,0
ORDb7b8a683e1,CUST103058,2025-01-08,6973.39,6,23,0,992,0,0.0,0.0,0,3.17,23.0,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,0
ORDe00699f23d,CUST102458,2025-01-08,1258.27,6,15,0,816,2,0.0,0.0,0,0.572,26.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
ORD09d00b9830,CUST102664,2025-01-08,1408.42,4,11,0,292,0,0.0,0.0,0,0.64,17.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0
ORD62609277bb,CUST103755,2025-01-08,3994.63,1,1,0,808,0,0.0,0.0,0,1.816,6.0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,0
ORD6549fbe05d,CUST100840,2025-01-08,810.16,2,12,0,0,0,0.0,0.0,0,0.579,22.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0
ORD4953265b49,CUST103287,2025-01-08,1257.65,2,17,0,700,0,0.0,0.0,0,0.898,22.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
ORD702a405fb1,CUST104127,2025-01-08,2556.2,5,2,0,777,0,0.0,0.0,0,1.162,1.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,0
ORDbfe942940a,CUST100006,2025-01-08,2463.82,6,11,0,476,0,0.0,0.0,0,1.76,2.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
ORD9b5e6b44f5,CUST102916,2025-01-08,6783.75,4,12,0,918,0,0.0,0.0,0,1.044,27.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0
ORDeb2dfaa1b0,CUST102912,2025-01-08,2369.93,7,5,0,399,0,0.0,0.0,0,1.693,12.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0
ORDabb446dc65,CUST105759,2025-01-08,1561.09,1,5,0,380,0,0.0,0.0,0,1.115,22.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0
ORDbf8fccbc55,CUST103975,2025-01-08,1021.19,6,16,0,1062,0,0.0,0.0,0,0.464,1.0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,0
ORD2736fda1ba,CUST101252,2025-01-08,4111.24,2,23,0,1127,0,0.0,0.0,0,2.937,26.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0
ORDb98200a951,CUST105579,2025-01-08,1128.92,2,2,0,871,0,0.0,0.0,0,0.806,10.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0
ORDb74371e49c,CUST102875,2025-01-08,870.83,2,2,0,181,0,0.0,0.0,0,0.622,17.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0
ORDb228933568,CUST104241,2025-01-08,3931.15,7,3,0,209,0,0.0,0.0,0,1.787,2.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,0
ORD9d754864be,CUST101309,2025-01-08,8190.27,7,17,0,425,0,0.0,0.0,0,1.26,30.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
ORD152cb92834,CUST102738,2025-01-08,3915.2,6,20,0,1004,1,0.0,0.0,0,0.602,12.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
ORDdc5385416d,CUST100341,2025-01-08,1380.17,3,14,0,1113,0,0.0,0.0,0,1.534,29.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,1
ORD041f7e83a7,CUST102303,2025-01-09,512.68,2,4,0,746,0,0.0,0.0,0,0.57,19.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
ORD1cacde06b0,CUST102787,2025-01-09,1438.91,5,1,0,751,0,0.0,0.0,0,0.654,11.0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0
ORD70def6e883,CUST105797,2025-01-09,1350.9,7,21,0,125,0,0.0,0.0,0,0.751,12.0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,1
ORD6f4e880517,CUST102690,2025-01-09,1132.97,4,23,0,735,0,0.0,0.0,0,1.619,12.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,1
ORD113db91957,CUST100007,2025-01-09,5216.16,5,10,0,0,0,0.0,0.0,0,0.802,6.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,1
ORD4d1f7c7d3b,CUST102053,2025-01-09,836.25,5,10,0,544,0,0.0,0.0,0,1.195,29.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
ORD2bd2474068,CUST100700,2025-01-09,1668.02,4,14,0,1011,1,0.0,0.0,0,0.927,14.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,0
ORD1ea3e50ad3,CUST101786,2025-01-09,416.77,7,21,0,780,0,0.0,0.0,0,0.595,21.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
ORD22f42b62ab,CUST103090,2025-01-09,608.03,4,4,0,998,0,0.0,0.0,0,0.434,30.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
ORDe626032d78,CUST105088,2025-01-09,1638.44,2,5,0,911,0,0.0,0.0,0,0.745,6.0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,1
ORD68389a5ba8,CUST103669,2025-01-09,1870.18,5,18,0,550,0,0.0,0.0,0,1.039,12.0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,0
ORD4a58ef1596,CUST103171,2025-01-09,840.59,3,6,0,212,0,0.0,0.0,0,0.467,13.0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0
ORDba2adfcc81,CUST103963,2025-01-09,8377.48,5,7,0,987,1,0.0,0.0,0,1.289,15.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
ORDc308808bf8,CUST103381,2025-01-09,4254.73,7,18,0,0,0,0.0,0.0,0,0.655,15.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,0
ORD7b57c1b805,CUST101758,2025-01-09,1465.81,3,22,0,1099,0,0.0,0.0,0,1.047,21.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0
ORD1c82e2dc16,CUST101534,2025-01-09,409.36,6,6,0,185,0,0.0,0.0,0,0.585,29.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
ORD6f6d246097,CUST101113,2025-01-09,5265.68,7,16,0,924,0,0.0,0.0,0,0.81,15.0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,1
