order_id,customer_id,order_date,category,order_value,payment_method,delivery_days,order_hour,is_weekend,account_age_days_at_order,hist_orders_before,hist_return_rate_before,hist_abusive_return_rate_before,hist_chargebacks_before,price_vs_category_avg,is_returned,return_reason,days_to_return,device_fingerprint,address_fingerprint,payment_fingerprint,is_abusive_return,_behavior_type
ORD083609569f,CUST100019,2025-11-25,footwear,2068.63,card,1,9,0,1249,16,0.0625,0.0,0,0.94,0,,,3954f41a5a67,36a3bde4a2fd,ddb79b77ca4a,0,normal
ORD81811de2ff,CUST100019,2025-12-10,footwear,1108.72,COD,5,21,0,1264,17,0.0588,0.0,0,0.504,0,,,3954f41a5a67,36a3bde4a2fd,ddb79b77ca4a,0,normal
ORD46b4494dc8,CUST100019,2025-12-18,mobile,16059.89,card,7,11,0,1272,18,0.0556,0.0,0,1.147,0,,,3954f41a5a67,36a3bde4a2fd,ddb79b77ca4a,0,normal
ORDc6925e8bb3,CUST100019,2025-12-18,beauty,529.34,COD,2,14,0,1272,19,0.0526,0.0,0,0.756,0,,,3954f41a5a67,36a3bde4a2fd,ddb79b77ca4a,0,normal
ORD9af8a9d261,CUST100020,2025-07-31,accessories,931.5,UPI,7,11,0,429,0,0.0,0.0,0,1.035,0,,,d32f9d29c7e6,85cc57fc0805,6e3e363af5ee,0,occasional_returner
ORDb0c3d683cb,CUST100020,2025-08-03,electronics,3158.73,COD,2,7,1,432,1,0.0,0.0,0,0.486,0,,,d32f9d29c7e6,85cc57fc0805,6e3e363af5ee,0,occasional_returner
ORD3ef0306484,CUST100020,2025-08-10,mobile,15034.15,UPI,7,6,1,439,2,0.0,0.0,0,1.074,0,,,d32f9d29c7e6,85cc57fc0805,6e3e363af5ee,0,occasional_returner
ORD1e47350d0f,CUST100020,2025-09-12,apparel,2016.14,card,6,14,0,472,3,0.0,0.0,0,1.44,0,,,d32f9d29c7e6,85cc57fc0805,6e3e363af5ee,0,occasional_returner
ORD2404813c11,CUST100020,2025-09-20,apparel,593.08,COD,3,5,1,480,4,0.0,0.0,0,0.424,0,,,d32f9d29c7e6,85cc57fc0805,6e3e363af5ee,0,occasional_returner
ORD50db60cba5,CUST100020,2025-10-14,mobile,10188.14,UPI,3,15,0,504,5,0.0,0.0,0,0.728,0,,,d32f9d29c7e6,85cc57fc0805,6e3e363af5ee,0,occasional_returner
ORD968baf4e39,CUST100020,2025-11-01,apparel,841.44,UPI,1,18,1,522,6,0.0,0.0,0,0.601,0,,,d32f9d29c7e6,85cc57fc0805,6e3e363af5ee,0,occasional_returner
ORDe224d6182f,CUST100020,2025-11-16,footwear,3709.67,COD,5,14,1,537,7,0.0,0.0,0,1.686,0,,,d32f9d29c7e6,85cc57fc0805,6e3e363af5ee,0,occasional_returner
ORDf52125bbaa,CUST100021,2025-02-05,beauty,367.68,COD,4,14,0,811,0,0.0,0.0,0,0.525,1,changed_mind,16.0,9b0c0a7a44d4,9fbf3fe31a43,31bdb297c959,0,normal
ORD590dc46da9,CUST100021,2025-03-16,beauty,1001.69,card,1,9,1,850,1,1.0,0.0,0,1.431,0,,,9b0c0a7a44d4,9fbf3fe31a43,31bdb297c959,0,normal
ORDb15afae1da,CUST100021,2025-07-09,accessories,1030.23,UPI,2,3,0,965,2,0.5,0.0,0,1.145,0,,,9b0c0a7a44d4,9fbf3fe31a43,31bdb297c959,0,normal
ORDbb77910eaa,CUST100021,2025-07-13,home,2039.55,wallet,2,18,1,969,3,0.3333,0.0,0,1.133,0,,,9b0c0a7a44d4,9fbf3fe31a43,31bdb297c959,0,normal
ORD6f4c9ab36c,CUST100021,2025-07-25,mobile,10867.96,COD,7,10,0,981,4,0.25,0.0,0,0.776,0,,,9b0c0a7a44d4,9fbf3fe31a43,31bdb297c959,0,normal
ORD6f03eff1f3,CUST100021,2025-09-11,home,2551.37,UPI,2,2,0,1029,5,0.2,0.0,0,1.417,0,,,9b0c0a7a44d4,9fbf3fe31a43,31bdb297c959,0,normal
ORD444880dcba,CUST100021,2025-09-12,mobile,16218.93,card,1,4,0,1030,6,0.1667,0.0,0,1.158,0,,,9b0c0a7a44d4,9fbf3fe31a43,31bdb297c959,0,normal
ORDfa22f6cd58,CUST100021,2025-10-25,beauty,594.46,wallet,1,15,1,1073,7,0.1429,0.0,0,0.849,0,,,9b0c0a7a44d4,9fbf3fe31a43,31bdb297c959,0,normal
ORDfcbc8e5fee,CUST100021,2025-10-30,accessories,1459.89,COD,1,21,0,1078,8,0.125,0.0,0,1.622,0,,,9b0c0a7a44d4,9fbf3fe31a43,31bdb297c959,0,normal
ORD64b4bbcdb2,CUST100021,2025-11-06,mobile,8626.08,wallet,1,12,0,1085,9,0.1111,0.0,0,0.616,0,,,9b0c0a7a44d4,9fbf3fe31a43,31bdb297c959,0,normal
ORD17d5fd50cf,CUST100021,2025-11-15,footwear,4396.95,UPI,1,17,1,1094,10,0.1,0.0,0,1.999,0,,,9b0c0a7a44d4,9fbf3fe31a43,31bdb297c959,0,normal
ORD277a41536a,CUST100021,2025-11-20,beauty,638.0,UPI,7,12,0,1099,11,0.0909,0.0,0,0.911,0,,,9b0c0a7a44d4,9fbf3fe31a43,31bdb297c959,0,normal
ORD9e0949eded,CUST100021,2025-12-15,home,1650.54,card,3,20,0,1124,12,0.0833,0.0,0,0.917,0,,,9b0c0a7a44d4,9fbf3fe31a43,31bdb297c959,0,normal
ORD222c57f6d5,CUST100022,2025-03-07,home,2707.36,wallet,3,21,0,1156,0,0.0,0.0,0,1.504,1,changed_mind,30.0,b65cdd107e66,c2ecbc227055,4dc747b03d52,0,ring_member
ORD274756c578,CUST100022,2025-03-29,beauty,724.88,UPI,4,5,1,1178,1,1.0,0.0,0,1.036,0,,,b65cdd107e66,c2ecbc227055,4dc747b03d52,0,ring_member
ORD264f983b7a,CUST100022,2025-04-07,beauty,1374.45,UPI,6,10,0,1187,2,0.5,0.0,0,1.964,0,,,b65cdd107e66,c2ecbc227055,4dc747b03d52,0,ring_member
ORD08011a160c,CUST100022,2025-06-20,electronics,9087.12,UPI,1,8,0,1261,3,0.3333,0.0,0,1.398,0,,,b65cdd107e66,c2ecbc227055,4dc747b03d52,0,ring_member
ORDd1157edc6c,CUST100022,2025-07-07,apparel,2452.03,card,4,20,0,1278,4,0.25,0.0,0,1.751,0,,,b65cdd107e66,c2ecbc227055,4dc747b03d52,0,ring_member
ORDe298723ce3,CUST100022,2025-07-21,mobile,14976.09,UPI,7,23,0,1292,5,0.2,0.0,0,1.07,0,,,b65cdd107e66,c2ecbc227055,4dc747b03d52,0,ring_member
ORD7637fc71ee,CUST100022,2025-07-21,home,1662.27,UPI,6,20,0,1292,6,0.1667,0.0,0,0.923,0,,,b65cdd107e66,c2ecbc227055,4dc747b03d52,0,ring_member
ORDb76e47b2b2,CUST100022,2025-08-24,footwear,1151.13,card,7,23,1,1326,7,0.1429,0.0,0,0.523,1,changed_mind,12.0,b65cdd107e66,c2ecbc227055,4dc747b03d52,0,ring_member
ORD4c62261e63,CUST100022,2025-09-06,mobile,8318.35,COD,1,2,1,1339,8,0.25,0.0,0,0.594,0,,,b65cdd107e66,c2ecbc227055,4dc747b03d52,0,ring_member
ORD2c3a82ea55,CUST100022,2025-11-04,apparel,1838.79,card,5,12,0,1398,9,0.2222,0.0,0,1.313,1,changed_mind,18.0,b65cdd107e66,c2ecbc227055,4dc747b03d52,1,ring_member
ORD843a2da2fa,CUST100022,2025-12-31,beauty,322.5,UPI,3,0,0,1455,10,0.3,0.1,0,0.461,1,size_issue,22.0,b65cdd107e66,c2ecbc227055,4dc747b03d52,0,ring_member
ORD2c3e873cb7,CUST100023,2025-02-08,beauty,557.54,card,5,22,1,729,0,0.0,0.0,0,0.796,0,,,877873f947ae,46d5a3777ac3,d8826ca94f7d,0,serial_abuser
ORD0e827d8e93,CUST100023,2025-03-06,mobile,14814.31,UPI,2,16,0,755,1,0.0,0.0,0,1.058,0,,,877873f947ae,46d5a3777ac3,d8826ca94f7d,0,serial_abuser
ORD0de9d6d8b8,CUST100023,2025-03-08,apparel,2703.77,COD,1,20,1,757,2,0.0,0.0,0,1.931,0,,,877873f947ae,46d5a3777ac3,d8826ca94f7d,0,serial_abuser
ORD93a716617c,CUST100023,2025-03-14,apparel,1189.07,card,1,5,0,763,3,0.0,0.0,0,0.849,0,,,877873f947ae,46d5a3777ac3,d8826ca94f7d,0,serial_abuser
ORDc8578503b1,CUST100023,2025-04-13,apparel,1867.7,COD,2,9,1,793,4,0.0,0.0,0,1.334,0,,,877873f947ae,46d5a3777ac3,d8826ca94f7d,0,serial_abuser
ORD5c6950d902,CUST100023,2025-05-10,apparel,1296.7,card,2,10,1,820,5,0.0,0.0,0,0.926,1,not_as_described,8.0,877873f947ae,46d5a3777ac3,d8826ca94f7d,0,serial_abuser
ORD6dbfbdab90,CUST100023,2025-06-06,home,1713.38,card,6,16,0,847,6,0.1667,0.0,0,0.952,0,,,877873f947ae,46d5a3777ac3,d8826ca94f7d,0,serial_abuser
ORD15fea09fcc,CUST100023,2025-08-02,mobile,13250.68,UPI,3,7,1,904,7,0.1429,0.0,0,0.946,0,,,877873f947ae,46d5a3777ac3,d8826ca94f7d,0,serial_abuser
ORD76fdb0f696,CUST100023,2025-08-25,footwear,1872.94,UPI,1,1,0,927,8,0.125,0.0,0,0.851,0,,,877873f947ae,46d5a3777ac3,d8826ca94f7d,0,serial_abuser
ORD5e9deddb38,CUST100023,2025-09-15,home,3901.25,UPI,7,15,0,948,9,0.1111,0.0,0,2.167,1,no_longer_needed,25.0,877873f947ae,46d5a3777ac3,d8826ca94f7d,1,serial_abuser
ORD946ff51938,CUST100023,2025-09-30,home,2917.89,COD,4,22,0,963,10,0.2,0.1,1,1.621,0,,,877873f947ae,46d5a3777ac3,d8826ca94f7d,0,serial_abuser
ORD552556bfc0,CUST100023,2025-12-16,apparel,1542.86,COD,3,21,0,1040,11,0.1818,0.0909,1,1.102,1,not_as_described,3.0,877873f947ae,46d5a3777ac3,d8826ca94f7d,1,serial_abuser
ORD262cab57cb,CUST100023,2025-12-23,mobile,8455.43,UPI,6,20,0,1047,12,0.25,0.1667,2,0.604,0,,,877873f947ae,46d5a3777ac3,d8826ca94f7d,0,serial_abuser
ORD631348c21d,CUST100023,2025-12-27,footwear,4118.41,UPI,5,7,1,1051,13,0.2308,0.1538,2,1.872,1,size_issue,23.0,877873f947ae,46d5a3777ac3,d8826ca94f7d,1,serial_abuser
ORD4065253c20,CUST100024,2025-01-09,electronics,8357.39,card,5,22,0,1023,0,0.0,0.0,0,1.286,0,,,e28633e58852,59631bb2c42f,c1f531e4fd9f,0,occasional_returner
ORD4e636f57c0,CUST100024,2025-01-25,accessories,1451.56,card,6,19,1,1039,1,0.0,0.0,0,1.613,1,damaged,8.0,e28633e58852,59631bb2c42f,c1f531e4fd9f,0,occasional_returner
ORD133d4656a3,CUST100024,2025-03-22,mobile,24314.41,UPI,5,4,1,1095,2,0.5,0.0,0,1.737,0,,,e28633e58852,59631bb2c42f,c1f531e4fd9f,0,occasional_returner
ORD76a5641efa,CUST100024,2025-03-31,beauty,617.83,UPI,7,3,0,1104,3,0.3333,0.0,0,0.883,0,,,e28633e58852,59631bb2c42f,c1f531e4fd9f,0,occasional_returner
ORD8d789d9a8f,CUST100024,2025-04-07,footwear,3560.95,card,7,9,0,1111,4,0.25,0.0,0,1.619,1,damaged,30.0,e28633e58852,59631bb2c42f,c1f531e4fd9f,0,occasional_returner
ORD97cc79984a,CUST100024,2025-08-11,home,2579.43,card,2,22,0,1237,5,0.4,0.0,0,1.433,0,,,e28633e58852,59631bb2c42f,c1f531e4fd9f,0,occasional_returner
ORD24dbaa4323,CUST100024,2025-09-05,mobile,7651.64,wallet,4,15,0,1262,6,0.3333,0.0,0,0.547,0,,,e28633e58852,59631bb2c42f,c1f531e4fd9f,0,occasional_returner
ORDc33370bc83,CUST100024,2025-09-17,accessories,1288.87,UPI,1,9,0,1274,7,0.2857,0.0,0,1.432,0,,,e28633e58852,59631bb2c42f,c1f531e4fd9f,0,occasional_returner
ORDd0a11d6a10,CUST100024,2025-09-27,beauty,741.96,wallet,3,20,1,1284,8,0.25,0.0,0,1.06,0,,,e28633e58852,59631bb2c42f,c1f531e4fd9f,0,occasional_returner
ORD98d6045a23,CUST100024,2025-10-16,accessories,557.13,card,3,23,0,1303,9,0.2222,0.0,0,0.619,1,no_longer_needed,29.0,e28633e58852,59631bb2c42f,c1f531e4fd9f,0,occasional_returner
ORDdee1a797eb,CUST100024,2025-10-23,footwear,2893.26,UPI,4,12,0,1310,10,0.3,0.0,0,1.315,0,,,e28633e58852,59631bb2c42f,c1f531e4fd9f,0,occasional_returner
ORD699d8ad88d,CUST100024,2025-12-06,home,2136.96,card,5,6,1,1354,11,0.2727,0.0,0,1.187,0,,,e28633e58852,59631bb2c42f,c1f531e4fd9f,0,occasional_returner
ORD5dc2c8e021,CUST100024,2025-12-11,accessories,1131.93,card,4,6,0,1359,12,0.25,0.0,0,1.258,0,,,e28633e58852,59631bb2c42f,c1f531e4fd9f,0,occasional_returner
ORDd531a8b3de,CUST100024,2025-12-21,accessories,1108.15,card,2,1,1,1369,13,0.2308,0.0,0,1.231,1,size_issue,11.0,e28633e58852,59631bb2c42f,c1f531e4fd9f,0,occasional_returner
ORDf100b45ad5,CUST100025,2025-05-02,apparel,294.27,COD,4,14,0,0,0,0.0,0.0,0,0.21,0,,,f543f7ad85d0,4758cb682936,37b3fa10a4ac,0,normal
ORD22967629bc,CUST100026,2025-01-01,footwear,3065.06,UPI,7,17,0,0,0,0.0,0.0,0,1.393,0,,,9699e5838b2e,d22b78edd73e,b210c4cb2d60,0,normal
ORDca468431f7,CUST100026,2025-02-11,accessories,459.5,UPI,4,19,0,0,1,0.0,0.0,0,0.511,0,,,9699e5838b2e,d22b78edd73e,b210c4cb2d60,0,normal
ORD427980b930,CUST100026,2025-07-18,home,1744.11,card,3,13,0,92,2,0.0,0.0,0,0.969,0,,,9699e5838b2e,d22b78edd73e,b210c4cb2d60,0,normal
ORD5626ad9705,CUST100026,2025-10-06,home,2530.81,wallet,2,13,0,172,3,0.0,0.0,0,1.406,0,,,9699e5838b2e,d22b78edd73e,b210c4cb2d60,0,normal
ORD974539f323,CUST100027,2025-05-30,home,2851.32,COD,4,0,0,725,0,0.0,0.0,0,1.584,0,,,4c66176c21ee,3397cabfc170,70142cb04bb0,0,normal
ORD5c53c55d32,CUST100027,2025-06-07,electronics,13729.58,UPI,4,10,1,733,1,0.0,0.0,0,2.112,0,,,4c66176c21ee,3397cabfc170,70142cb04bb0,0,normal
ORD61eee50fd3,CUST100027,2025-07-30,footwear,1721.62,COD,2,21,0,786,2,0.0,0.0,0,0.783,0,,,4c66176c21ee,3397cabfc170,70142cb04bb0,0,normal
ORDd91477bb92,CUST100027,2025-09-06,mobile,17981.23,COD,4,11,1,824,3,0.0,0.0,0,1.284,0,,,4c66176c21ee,3397cabfc170,70142cb04bb0,0,normal
ORD6e204adf46,CUST100027,2025-09-08,accessories,253.12,UPI,7,14,0,826,4,0.0,0.0,0,0.281,0,,,4c66176c21ee,3397cabfc170,70142cb04bb0,0,normal
ORDf73df14b5f,CUST100027,2025-10-20,home,2635.89,UPI,7,16,0,868,5,0.0,0.0,0,1.464,1,changed_mind,8.0,4c66176c21ee,3397cabfc170,70142cb04bb0,0,normal
ORD558140fb8a,CUST100027,2025-11-06,electronics,4086.24,COD,3,3,0,885,6,0.1667,0.0,0,0.629,0,,,4c66176c21ee,3397cabfc170,70142cb04bb0,0,normal
ORDac1a25cea0,CUST100027,2025-12-08,footwear,1666.41,UPI,1,9,0,917,7,0.1429,0.0,0,0.757,0,,,4c66176c21ee,3397cabfc170,70142cb04bb0,0,normal
ORD8a92f48358,CUST100027,2025-12-19,apparel,1230.11,UPI,2,1,0,928,8,0.125,0.0,0,0.879,0,,,4c66176c21ee,3397cabfc170,70142cb04bb0,0,normal
ORD8997d2c2a3,CUST100028,2025-01-08,accessories,670.68,COD,5,2,0,455,0,0.0,0.0,0,0.745,0,,,422f0bf8fbbf,a819b06ce830,37551d6a09a7,0,normal
ORD448e8801d1,CUST100028,2025-03-13,electronics,4845.63,card,4,20,0,519,1,0.0,0.0,0,0.745,0,,,422f0bf8fbbf,a819b06ce830,37551d6a09a7,0,normal
ORDf499fe4b95,CUST100028,2025-03-25,beauty,207.56,card,4,23,0,531,2,0.0,0.0,0,0.297,1,wrong_item,12.0,422f0bf8fbbf,a819b06ce830,37551d6a09a7,0,normal
ORDdc78951808,CUST100028,2025-05-06,beauty,556.58,card,5,17,0,573,3,0.3333,0.0,0,0.795,1,damaged,26.0,422f0bf8fbbf,a819b06ce830,37551d6a09a7,0,normal
ORD255a5353eb,CUST100028,2025-07-09,accessories,1049.32,COD,7,5,0,637,4,0.5,0.0,0,1.166,0,,,422f0bf8fbbf,a819b06ce830,37551d6a09a7,0,normal
ORD1cac626f4a,CUST100028,2025-08-28,mobile,46414.68,UPI,6,12,0,687,5,0.4,0.0,0,3.315,0,,,422f0bf8fbbf,a819b06ce830,37551d6a09a7,0,normal
ORD9b8216909a,CUST100028,2025-09-05,home,1909.91,card,3,10,0,695,6,0.3333,0.0,0,1.061,0,,,422f0bf8fbbf,a819b06ce830,37551d6a09a7,0,normal
ORDa46f42ec0e,CUST100028,2025-10-02,footwear,2622.84,card,5,21,0,722,7,0.2857,0.0,0,1.192,0,,,422f0bf8fbbf,a819b06ce830,37551d6a09a7,0,normal
ORD90c85ccdc6,CUST100028,2025-11-05,electronics,18118.91,wallet,5,11,0,756,8,0.25,0.0,0,2.788,0,,,422f0bf8fbbf,a819b06ce830,37551d6a09a7,0,normal
ORD023539e76a,CUST100029,2025-04-26,accessories,466.79,UPI,6,13,1,0,0,0.0,0.0,0,0.519,0,,,42befb326006,f8ad7096197e,4af627ac0e38,0,normal
ORD81bb51696b,CUST100030,2025-01-10,beauty,297.67,UPI,2,2,0,722,0,0.0,0.0,0,0.425,0,,,3984fd8edfe4,f9c424d87f3b,1f073ad745c6,0,occasional_returner
ORDa7532b7287,CUST100030,2025-02-03,beauty,750.95,UPI,1,17,0,746,1,0.0,0.0,0,1.073,0,,,3984fd8edfe4,f9c424d87f3b,1f073ad745c6,0,occasional_returner
ORD43d8e07647,CUST100030,2025-02-07,home,1334.69,wallet,2,21,0,750,2,0.0,0.0,0,0.741,1,size_issue,10.0,3984fd8edfe4,f9c424d87f3b,1f073ad745c6,0,occasional_returner
ORD04fe8328b6,CUST100030,2025-02-21,footwear,2200.1,wallet,4,19,0,764,3,0.3333,0.0,0,1.0,0,,,3984fd8edfe4,f9c424d87f3b,1f073ad745c6,0,occasional_returner
ORD0241923c4f,CUST100030,2025-03-08,home,1657.36,COD,1,10,1,779,4,0.25,0.0,0,0.921,1,not_as_described,24.0,3984fd8edfe4,f9c424d87f3b,1f073ad745c6,0,occasional_returner
ORD8bb96f8d37,CUST100030,2025-04-17,accessories,491.69,card,7,19,0,819,5,0.4,0.0,0,0.546,0,,,3984fd8edfe4,f9c424d87f3b,1f073ad745c6,0,occasional_returner
ORD80a4d9936f,CUST100030,2025-04-30,electronics,10531.95,card,2,5,0,832,6,0.3333,0.0,0,1.62,1,wrong_item,15.0,3984fd8edfe4,f9c424d87f3b,1f073ad745c6,0,occasional_returner
ORD564c296cf3,CUST100030,2025-05-09,beauty,829.97,wallet,3,12,0,841,7,0.4286,0.0,0,1.186,0,,,3984fd8edfe4,f9c424d87f3b,1f073ad745c6,0,occasional_returner
ORDc718208d8f,CUST100030,2025-06-03,mobile,17098.58,UPI,3,18,0,866,8,0.375,0.0,0,1.221,0,,,3984fd8edfe4,f9c424d87f3b,1f073ad745c6,0,occasional_returner
ORD4c9f8e0f40,CUST100030,2025-09-19,beauty,730.13,card,1,0,0,974,9,0.3333,0.0,0,1.043,0,,,3984fd8edfe4,f9c424d87f3b,1f073ad745c6,0,occasional_returner
ORDffea2dee08,CUST100030,2025-09-22,mobile,37726.24,COD,2,5,0,977,10,0.3,0.0,0,2.695,0,,,3984fd8edfe4,f9c424d87f3b,1f073ad745c6,0,occasional_returner
ORD62bdde9ae3,CUST100030,2025-10-09,apparel,1665.92,UPI,3,3,0,994,11,0.2727,0.0,0,1.19,0,,,3984fd8edfe4,f9c424d87f3b,1f073ad745c6,0,occasional_returner
ORD31e02c0dd1,CUST100031,2025-04-02,home,3237.77,UPI,6,7,0,0,0,0.0,0.0,0,1.799,1,wrong_item,5.0,8895e40dfcf0,19582701dcc6,6dbd99218238,0,ring_member
ORD3a6c4afe76,CUST100031,2025-08-13,mobile,14493.72,UPI,4,8,0,0,1,1.0,0.0,0,1.035,1,damaged,20.0,8895e40dfcf0,19582701dcc6,6dbd99218238,1,ring_member
ORDd121434307,CUST100032,2025-01-20,footwear,4011.71,COD,5,17,0,1140,0,0.0,0.0,0,1.824,1,not_as_described,23.0,58f1c41419d7,bff35f7e254b,271469d0ffc4,0,normal
ORD0bd3dd29d4,CUST100032,2025-01-23,electronics,4013.82,card,5,22,0,1143,1,1.0,0.0,0,0.618,0,,,58f1c41419d7,bff35f7e254b,271469d0ffc4,0,normal
ORD5b1cf3cffd,CUST100032,2025-03-18,footwear,2197.09,card,5,11,0,1197,2,0.5,0.0,0,0.999,0,,,58f1c41419d7,bff35f7e254b,271469d0ffc4,0,normal
ORDb34dd6787e,CUST100032,2025-04-01,electronics,3025.83,card,2,19,0,1211,3,0.3333,0.0,0,0.466,0,,,58f1c41419d7,bff35f7e254b,271469d0ffc4,0,normal
ORDc2c9959335,CUST100032,2025-04-25,apparel,3183.18,card,1,6,0,1235,4,0.25,0.0,0,2.274,0,,,58f1c41419d7,bff35f7e254b,271469d0ffc4,0,normal
ORDb0a9186f83,CUST100032,2025-06-14,beauty,510.31,UPI,7,17,1,1285,5,0.2,0.0,0,0.729,0,,,58f1c41419d7,bff35f7e254b,271469d0ffc4,0,normal
ORD55e7003374,CUST100032,2025-07-18,apparel,901.12,card,2,1,0,1319,6,0.1667,0.0,0,0.644,1,changed_mind,10.0,58f1c41419d7,bff35f7e254b,271469d0ffc4,0,normal
ORDe37cdbb004,CUST100032,2025-07-22,electronics,4233.34,UPI,7,8,0,1323,7,0.2857,0.0,0,0.651,0,,,58f1c41419d7,bff35f7e254b,271469d0ffc4,0,normal
ORDaa56af8d06,CUST100032,2025-09-04,mobile,12826.4,UPI,1,18,0,1367,8,0.25,0.0,0,0.916,0,,,58f1c41419d7,bff35f7e254b,271469d0ffc4,0,normal
ORD37ed570307,CUST100032,2025-09-28,apparel,1418.72,UPI,5,20,1,1391,9,0.2222,0.0,0,1.013,1,no_longer_needed,11.0,58f1c41419d7,bff35f7e254b,271469d0ffc4,0,normal
ORDb8d4d776b8,CUST100032,2025-09-30,accessories,1822.1,COD,2,8,0,1393,10,0.3,0.0,0,2.025,1,changed_mind,20.0,58f1c41419d7,bff35f7e254b,271469d0ffc4,0,normal
ORD29da43eb31,CUST100032,2025-10-29,mobile,28655.03,COD,7,17,0,1422,11,0.3636,0.0,0,2.047,0,,,58f1c41419d7,bff35f7e254b,271469d0ffc4,0,normal
ORD2cdf6c1ade,CUST100032,2025-12-23,footwear,1295.65,wallet,4,19,0,1477,12,0.3333,0.0,0,0.589,0,,,58f1c41419d7,bff35f7e254b,271469d0ffc4,0,normal
ORDbe95324384,CUST100032,2025-12-29,home,1372.82,UPI,7,21,0,1483,13,0.3077,0.0,0,0.763,1,changed_mind,6.0,58f1c41419d7,bff35f7e254b,271469d0ffc4,0,normal
ORD5b1976a9c8,CUST100033,2025-03-25,footwear,5343.07,UPI,2,16,0,0,0,0.0,0.0,0,2.429,1,changed_mind,20.0,63572638124d,b625e225a8c7,a93e7256aee6,0,normal
ORD77c807dcec,CUST100033,2025-12-07,electronics,29568.85,UPI,2,8,1,213,1,1.0,0.0,0,4.549,0,,,63572638124d,b625e225a8c7,a93e7256aee6,0,normal
ORDd0a0621d9e,CUST100034,2025-01-13,mobile,16622.24,card,2,4,0,317,0,0.0,0.0,0,1.187,0,,,7157bf97e3f1,ceb447be3e8a,300c9ccc13db,0,normal
ORDc21235a0db,CUST100034,2025-02-13,footwear,1189.53,card,2,1,0,348,1,0.0,0.0,0,0.541,1,changed_mind,23.0,7157bf97e3f1,ceb447be3e8a,300c9ccc13db,0,normal
ORDfc33c0cbef,CUST100034,2025-03-31,apparel,1140.19,UPI,1,10,0,394,2,0.5,0.0,0,0.814,0,,,7157bf97e3f1,ceb447be3e8a,300c9ccc13db,0,normal
ORD55c9ca8b7c,CUST100034,2025-06-24,footwear,1679.99,card,4,22,0,479,3,0.3333,0.0,0,0.764,1,wrong_item,24.0,7157bf97e3f1,ceb447be3e8a,300c9ccc13db,0,normal
ORD7dbb9e0cc8,CUST100034,2025-07-06,apparel,1299.66,UPI,4,15,1,491,4,0.5,0.0,0,0.928,0,,,7157bf97e3f1,ceb447be3e8a,300c9ccc13db,0,normal
ORDb23a81e92c,CUST100034,2025-07-13,mobile,19117.42,card,2,13,1,498,5,0.4,0.0,0,1.366,0,,,7157bf97e3f1,ceb447be3e8a,300c9ccc13db,0,normal
ORD7e2bff0a45,CUST100034,2025-07-27,home,2795.1,UPI,2,23,1,512,6,0.3333,0.0,0,1.553,1,wrong_item,25.0,7157bf97e3f1,ceb447be3e8a,300c9ccc13db,0,normal
ORD784cac6db1,CUST100035,2025-01-24,beauty,620.03,UPI,5,18,0,893,0,0.0,0.0,0,0.886,0,,,5d027e1c07e1,f1b51550d9df,84a0f07e3d89,0,normal
ORDdfcea5214e,CUST100035,2025-02-21,electronics,3014.75,card,6,20,0,921,1,0.0,0.0,0,0.464,0,,,5d027e1c07e1,f1b51550d9df,84a0f07e3d89,0,normal
ORD56f81a18ec,CUST100035,2025-03-12,accessories,451.73,UPI,6,8,0,940,2,0.0,0.0,0,0.502,0,,,5d027e1c07e1,f1b51550d9df,84a0f07e3d89,0,normal
ORDeeedc7be97,CUST100035,2025-04-02,accessories,748.85,UPI,3,4,0,961,3,0.0,0.0,0,0.832,0,,,5d027e1c07e1,f1b51550d9df,84a0f07e3d89,0,normal
ORD8209746852,CUST100035,2025-04-30,accessories,616.21,UPI,3,7,0,989,4,0.0,0.0,0,0.685,0,,,5d027e1c07e1,f1b51550d9df,84a0f07e3d89,0,normal
ORDa1822e32a7,CUST100035,2025-04-30,mobile,11102.45,UPI,1,19,0,989,5,0.0,0.0,0,0.793,0,,,5d027e1c07e1,f1b51550d9df,84a0f07e3d89,0,normal
ORDa2adb8f23a,CUST100035,2025-05-01,apparel,627.77,card,7,18,0,990,6,0.0,0.0,0,0.448,0,,,5d027e1c07e1,f1b51550d9df,84a0f07e3d89,0,normal
ORDbaef02a126,CUST100035,2025-05-02,home,5437.87,UPI,4,15,0,991,7,0.0,0.0,0,3.021,1,damaged,25.0,5d027e1c07e1,f1b51550d9df,84a0f07e3d89,0,normal
ORD380c2976ea,CUST100035,2025-05-10,apparel,1239.26,UPI,5,21,1,999,8,0.125,0.0,0,0.885,1,not_as_described,6.0,5d027e1c07e1,f1b51550d9df,84a0f07e3d89,0,normal
ORD96322fd903,CUST100035,2025-06-17,apparel,1648.55,card,4,8,0,1037,9,0.2222,0.0,0,1.178,1,wrong_item,9.0,5d027e1c07e1,f1b51550d9df,84a0f07e3d89,0,normal
ORD5d36298acd,CUST100035,2025-06-19,home,1615.83,UPI,6,1,0,1039,10,0.3,0.0,0,0.898,0,,,5d027e1c07e1,f1b51550d9df,84a0f07e3d89,0,normal
ORD922b4ca2c0,CUST100035,2025-07-01,mobile,12207.39,UPI,1,10,0,1051,11,0.2727,0.0,0,0.872,0,,,5d027e1c07e1,f1b51550d9df,84a0f07e3d89,0,normal
