customer_id,behavior_type,account_age_days,device_fingerprint,address_fingerprint,payment_fingerprint,ring_id
CUST100341,ring_member,1471,f21e51bac25f,c4655a789d35,6a5d1384cbfe,RING0
CUST100342,occasional_returner,596,d1b874355957,54950e837a24,216fcefd05c4,
CUST100343,normal,640,ae2b0b621869,873cc631875d,866c4068edbe,
CUST100344,occasional_returner,845,b83e6b966721,4a5f7e776d73,460d91ef3af9,
CUST100345,occasional_returner,591,b7c3e6de3589,1f6a5f1a5d37,1659791588d3,
CUST100346,serial_abuser,1178,97b0b85028b2,58d8f95c916e,8b03876b74bb,
CUST100347,normal,645,cb0e6b4a1a05,87cb17907940,19246371822e,
CUST100348,normal,1176,2318e4d7c38c,78c523658daf,014dde745ad9,
CUST100349,normal,641,4bce31f37a40,6d1430bd9a30,a56fc01d68b7,
CUST100350,normal,341,d19128dc1588,d0a52f7e771e,53be9a6b6141,
CUST100351,normal,1485,f02b814babce,84749cffd215,4d091b7d8eb1,
CUST100352,normal,792,783f5a993c91,4cd8999691ce,20442ffff737,
CUST100353,normal,1061,1ce1929f5b41,5fa29f17e36a,1dbb765a9404,
CUST100354,normal,888,ea3ab6c3e4b4,f30b6af23679,5b48787b9cdc,
CUST100355,normal,541,a32b23e4c7fd,579a2bffefa1,f39df7bdf863,
CUST100356,occasional_returner,1458,b51512604946,48e0a710f04e,2868127a533c,
CUST100357,occasional_returner,560,08c7a5b90794,e56ee215a85e,84d4b226cf99,
CUST100358,normal,1489,03ef9022b10c,c562a25d697e,10c4e700ecc5,
CUST100359,normal,649,05c69ac129cd,afc06ac8c8cf,1be0a5a9a3e1,
CUST100360,serial_abuser,38,6cfda7f45a52,9a2dc0262570,e4a310ae651e,
CUST100361,normal,59,696169cc054d,4e5fb3f2cba2,460c5dd0233d,
CUST100362,normal,1460,c4152b9318df,1da4c46e3142,43d2d2d27a72,
CUST100363,normal,794,3ec93995f9c2,110c9fd969f4,b73905222d25,
CUST100364,normal,584,a9d4849b6746,fc79957f27d4,9678bd65062b,
CUST100365,normal,1218,c294835dbdf5,b5cfb5c28956,f6b2274023e0,
CUST100366,occasional_returner,927,902370641eac,ab6c5bc19f0e,8d459133b098,
CUST100367,normal,992,ea48b62ee37c,0f9f5de741b5,c4981f1d0c76,
CUST100368,normal,1029,3bc4e057b12b,f3f039bff67f,951ed3bbe430,
CUST100369,serial_abuser,301,cfd268ba5b8a,5609e48baf81,bedfe5150327,
CUST100370,occasional_returner,136,dc98eb026a9d,9dedf4f74f8a,ec879c66f212,
CUST100371,normal,1093,5d571a20f728,e661ec15e29e,1bd56f669b4b,
CUST100372,normal,37,fc1bf7cea76d,43f35b78cd9a,d4e6419108ed,
CUST100373,normal,1080,8df63d890bde,83f71a902aa9,a5aac9c86920,
CUST100374,normal,199,a0b8c787decc,2a67f954e89d,4b84752800b2,
CUST100375,normal,397,6735780848f3,1ccdd86e2ebc,32838d374c72,
CUST100376,serial_abuser,1063,487758f62979,bd6a808b16fd,ac0840b9a3ee,
CUST100377,normal,936,18abb1c96b1c,484f00caa127,96aab9fcac90,
CUST100378,normal,1173,5d23d88beab0,97e0b37551c6,3100469ac6b9,
CUST100379,occasional_returner,918,48cd86a03bcd,0f18fcc73d3d,97a4f5344003,
CUST100380,normal,76,910634d7dff2,ef2bc54835df,72b3fd9bcb81,
CUST100381,serial_abuser,1260,05a073549334,bb8079c3f86e,04bb784e551d,
CUST100382,occasional_returner,327,cfeb452e2aac,f445428d99de,c62b8328411e,
CUST100383,normal,208,cf9fde42be88,0d14df16a9f3,eaee19e15d89,
CUST100384,normal,1318,8d474f1a33fa,0bb049e1b5f1,a858262b5d55,
CUST100385,ring_member,296,f21e51bac25f,cfa26d6a8481,974cc5e6ac5a,RING0
CUST100386,occasional_returner,806,faa220b20589,83770bf7ff5a,5ef532778d3a,
CUST100387,ring_member,731,92856510fbb1,25e10331de0a,ccadb79562e7,RING42
CUST100388,normal,1155,f065a5810acc,864918ff1a49,5352231b1468,
CUST100389,occasional_returner,70,674ab8fbf294,1ca121831182,6fa65e77040c,
CUST100390,normal,164,cd9193d66e56,825ec2ace36a,81c1a1ac803f,
CUST100391,normal,626,777325e4d412,9ee50e5494eb,d8c672f57a91,
CUST100392,normal,712,e6088682935b,58a62b34bdcf,e67535e6f5ec,
CUST100393,normal,1183,6b7bf0bcdfdb,26bdc4ee8c31,731bc6a5ffcd,
CUST100394,normal,910,7a75a84a5887,a072d64aecfb,8c1dddd63167,
CUST100395,normal,227,aba3b4d8e03f,712e0ca29e87,19a392022d61,
CUST100396,occasional_returner,1468,9e9a4cbe8793,2b287bf7b41a,b96e1d6ed5f1,
CUST100397,normal,692,05239c8951d3,ea1b4094b3c8,725c55b1ad1d,
CUST100398,normal,1447,9e9c1843d397,6470a8fa8b08,c1153eda4b8d,
CUST100399,normal,1484,9b45508b6542,e5b7781f7d60,e9dcceb759c2,
CUST100400,normal,82,af5e6405ef10,eb807aa6d347,682ec7f89aef,
CUST100401,serial_abuser,761,be8ea99cd998,8d4df09ff90c,4d3cdd57fa2c,
CUST100402,occasional_returner,635,96175f8e4415,115b9ea87692,ca1e61539aae,
CUST100403,normal,749,24de6214bad8,bc797e8b30a7,a0482e9e5912,
CUST100404,ring_member,468,342d51672832,8f5cafe90da2,93a2bf17890f,RING7
CUST100405,occasional_returner,840,beaadd63cf6a,7fd3ab359dd0,67421fc1eec3,
CUST100406,normal,740,90104230ef7b,0eadd9dfb4e1,1f3db73355a0,
CUST100407,occasional_returner,283,7dfbc72ab9d8,05a503c0d6f6,f642156f9f63,
CUST100408,normal,436,a7ca96f6339a,6e6a61a3a1a7,d3a47296adb9,
CUST100409,ring_member,225,a3fe17aa8a28,9d428f65f98b,4e98e2d3fa9c,RING31
CUST100410,normal,1266,c4f38ddc7220,3b8f3453a006,2737f91f7973,
CUST100411,normal,1017,f451a34d328c,fbe17c8ca99e,7d20cfdcc99d,
CUST100412,normal,584,0eda0398752f,0c9f12f6b5eb,4b47dbdea083,
CUST100413,serial_abuser,596,92c19624dffc,6527021e5458,56a5aa60e3f6,
CUST100414,normal,123,69ddec81ac8f,5b0a765b2335,9facbe1acf16,
CUST100415,normal,438,463619e5a083,43454a0cc0e3,774d24417b16,
CUST100416,normal,1387,ff3575362322,cf337739c926,ff20c84bdcc8,
CUST100417,occasional_returner,51,483c74b2bb94,e2f7ea448cfc,8cf469d62469,
CUST100418,normal,223,d24cc0724177,ff530978ba80,e0cae80a1647,
CUST100419,serial_abuser,1269,62dd1ae7fa2a,3203205ce7a3,d89fad4eff60,
CUST100420,normal,782,f5400af06691,00f8121c3866,4a3b3c3bc663,
CUST100421,normal,53,1f559770f179,690f1b0de89d,dafd8f989ad9,
CUST100422,normal,737,bb681f7f022c,235e8d8197a7,1e2c7a8e6b51,
CUST100423,normal,1126,8527b4e75632,2fcae7577096,4d71bc0dfc41,
CUST100424,normal,520,5cd99d1e5d89,e25d61c19846,67bd0a83b88a,
CUST100425,occasional_returner,576,dc7c69f4996f,1fdce82736c9,1b4dfbbfd08c,
CUST100426,normal,948,bdd0f8449fed,9166d3d419c9,52b07baf5685,
CUST100427,occasional_returner,900,a37ba37e6df9,ce887543dbb9,8fbc9cca261e,
CUST100428,normal,1354,8d3c5192d066,954718bb2a64,c6bdc7754826,
CUST100429,occasional_returner,375,1ce7ab40dfc0,a86ab9942840,5f29ad626677,
CUST100430,serial_abuser,417,c8b1f0a6bab7,8abe6289e94e,7f2d74788b4a,
CUST100431,occasional_returner,237,a92dc4549fbd,8b45443e494a,2bdf89dce5e0,
CUST100432,normal,999,2ea521b576c1,075e36737e0e,0259e5ffeacf,
CUST100433,occasional_returner,802,f862f242e4f4,eaa846515d36,14ff10adaf48,
CUST100434,normal,523,649fa5317176,c75778526042,155d328736c2,
CUST100435,normal,1044,6c99c52b8dfd,62a87029187e,8c5276de2409,
CUST100436,normal,568,fe3334cdb36d,5ecbb4d74abc,969b0961e317,
CUST100437,normal,297,64dfa04fe1a1,d78f4e303b2e,80c397ef7afc,
CUST100438,occasional_returner,812,659deb80b01f,cd4e37de1b3c,3e6e05f2c69b,
CUST100439,normal,657,59d9226046cb,74fdc64b580c,73396309b64c,
CUST100440,occasional_returner,611,6edf767e9a46,9adf7a806f6e,56809afc8fe7,
CUST100441,normal,669,687edc4360d6,7facc52e5528,70b2d52ddd77,
CUST100442,occasional_returner,1371,d325779bf9bd,2325965a013e,df6f60b309ed,
CUST100443,normal,327,5c634063535c,710a963d7bba,f79aed6894fe,
CUST100444,normal,417,0930f154314d,fc46c4d0dfe8,d5edbdf19dd3,
CUST100445,occasional_returner,849,6d1fac9f31b3,95140c996b9b,703bfd538c2b,
CUST100446,ring_member,74,ef2a5ca81b4e,523dd14d1b9f,32faa15c2379,RING47
CUST100447,normal,223,187a56255617,b761c5b4f43a,fea0d805e53b,
CUST100448,normal,851,797f46ca2981,f2c64f9af0eb,57aadd59326b,
CUST100449,normal,767,db81e3529a82,d39e1e263c4f,b7ef3bfe3125,
CUST100450,normal,980,8241ead5cdd3,1e96bd17a655,d66543ba73be,
CUST100451,serial_abuser,174,ad0b79659376,7d6e94853217,ad51fdeb8b96,
CUST100452,occasional_returner,1281,c20b25f95d15,8784819bf718,357739a31658,
CUST100453,normal,730,680d83803deb,3d4ce7d98b67,388410f422dc,
CUST100454,normal,236,08036389791c,d1f559fe3bf0,b9e716636ace,
CUST100455,normal,470,49eefcfdb338,d1dc8e335917,9f3261d6d0aa,
CUST100456,ring_member,345,9b9ecb050cd2,fb44764201fa,91b75c4effd2,RING29
CUST100457,normal,681,b954b3dac642,fd7db392ce01,1dbce191e22d,
CUST100458,occasional_returner,706,e65060b544d4,1806d0fda8e9,1a7ddc5f426f,
CUST100459,normal,653,af1cb6dfaff3,eb41df0a07c6,8499b002a8bf,
CUST100460,normal,694,6075b9b8a4b2,b42ae41e90f6,59215f50d8fb,
CUST100461,normal,1362,f4533eea2fc2,b554977936a0,2564b7238034,
CUST100462,serial_abuser,1438,079224992214,33f8439fcc94,301f0fb0c3f6,
CUST100463,normal,737,76802c80c80b,27be58dafd6a,c623c00b115b,
CUST100464,normal,1444,6fd5fd9dc025,7c4a1c966ff9,b4cb60b64710,
CUST100465,normal,1228,e9bf2d255938,46f5d9d91f46,f4eab77eb8c1,
CUST100466,normal,1230,983d2bca169c,e3264c4d901b,b4553ea9fac3,
CUST100467,serial_abuser,342,74aa2972c9fc,727edb348c09,a6baa5b1a4cb,
CUST100468,normal,660,9344f9342630,0415792ba450,ad70086a5b56,
CUST100469,normal,531,06ce14fc9e01,7c0b84033498,b97e9fec8689,
CUST100470,normal,149,9694908b7cba,a01bea06f755,bbf74c934174,
CUST100471,normal,117,74da0af906d1,b6070d023d9a,f7c3cfa8c468,
CUST100472,normal,935,bbe9839db033,923a7cf361db,74d4766201cd,
CUST100473,normal,634,4aeb4c356fe0,8c5ef2e84d3a,046f2f465d5f,
CUST100474,normal,1239,18ffce60a4d1,68b8189a6345,8e16287670fc,
CUST100475,normal,1004,9102d59d61b3,dc253c364778,7f973d5d0e1c,
CUST100476,normal,132,a4ac3052c37c,2c2939ee4bd1,71279a1433a2,
CUST100477,normal,1258,375f5e6c8c81,46d41258c283,aa8fa78398e0,
CUST100478,normal,746,ba1f36ed4fb8,3ade98a912c8,2df707e2d2b7,
CUST100479,normal,851,d9fdd4ea5e25,684da16b5556,8aff394f4f18,
CUST100480,normal,1448,69b2cc0450dc,8d825822ca12,4ae69cc04792,
CUST100481,normal,961,5549e0dc7fdf,5077bfc386db,71f44c442322,
CUST100482,normal,38,5d176b2bbd4f,c9313a0acb4f,7ff88bb9098d,
CUST100483,normal,270,7c7ef0b22ac1,2394a134489e,f1ca5d6f310e,
CUST100484,normal,642,ee65a4a994de,67cf5feb841e,32ac351f44f2,
CUST100485,normal,60,74c160669cf0,adc29f9100b8,689a6feafa32,
CUST100486,normal,255,6afc1810d367,d94f863c5b8b,144a9af84036,
CUST100487,normal,1188,66777977e6c6,912ce424aa5a,70e5b347f996,
CUST100488,normal,218,6f51dea81d0b,2cdaad55d8d4,2be5e9dc9b38,
CUST100489,normal,254,8b7d380f1c6f,996175586ecd,6f6dd56d7629,
CUST100490,occasional_returner,759,42e49c0cbad0,cf3a2bce362c,26c704bd8397,
CUST100491,normal,141,e9ebd5b52e77,6286683db3d2,ea75c5d39d93,
CUST100492,normal,387,611c5ca8ecde,56447c999e63,6a9b0983c27e,
CUST100493,normal,1406,c76cc34a28cc,00231f76694b,7138c385915c,
CUST100494,occasional_returner,949,18531d67a019,acc606ac0cd1,d54145ee1e46,
CUST100495,normal,1445,4a55f67dcc59,36d57349bfc9,d5f588bb4fd6,
CUST100496,normal,534,31cc487c8e19,ddb793bb28b2,a5043eca97b5,
CUST100497,normal,926,70bfb1c673cc,509515665ead,58b4b528d7f6,
CUST100498,normal,361,07d4e2c88650,f817f1263c96,abb538f10ad3,
CUST100499,normal,571,3d677332488c,fdf63451ed74,a32d1ba66f37,
CUST100500,occasional_returner,266,9deeab82f214,3d5ffd259b1a,f2db90577fb0,
CUST100501,serial_abuser,1250,680974d2543a,0e07b7204056,a9569fb9b80a,
CUST100502,serial_abuser,280,f781e893c7de,aadb242e1a81,f9e7caf3d69a,
CUST100503,normal,311,050fb8e2e22f,ab9fb7f0212e,2d03e334bed0,
CUST100504,normal,698,34a6531a7a2c,a85f4b1e1ef1,00a9278469ce,
CUST100505,occasional_returner,646,e7dcd27f4678,078141ec5c2d,5ca24c31a91d,
CUST100506,normal,474,03b7ed906a7e,9b9bf120b59d,e26397b0d710,
CUST100507,occasional_returner,538,242f8afc00c9,8493025d990c,9ee374113631,
CUST100508,normal,446,a8c9a1d28e10,f1bb5c453639,cf38ca78c318,
CUST100509,normal,1369,bab09ff91d34,3b67e9b006d5,6ba104a109e1,
CUST100510,normal,872,b8a836894739,d66724ec263b,c6b3914dd0a3,
CUST100511,occasional_returner,1380,8428cfaa7760,ea237303527b,230b0b82d47f,
CUST100512,normal,1480,fd924b70343b,0d3002016a24,5be425fcee11,
CUST100513,normal,978,610a88c694af,74c708a63f66,66fff9ca0a0e,
CUST100514,normal,1239,92313ce14adc,085bf6192fd6,288358b0b922,
CUST100515,normal,170,4a90f2c3fd43,1b07f8d25f2f,162da723a43f,
CUST100516,normal,1424,733d45497e53,a1ae1bbd6f8e,074e5fa6e124,
CUST100517,occasional_returner,725,e3163f931d9b,4b5e8506227c,5501bc3a15ce,
CUST100518,normal,1071,97232b703044,adc7fa4e1868,5af1f8cdd2e9,
CUST100519,occasional_returner,371,592b784c0470,656de283bf38,510380dd6266,
CUST100520,occasional_returner,147,2db00132bc8e,6d0398395454,a892ba424775,
CUST100521,normal,1327,b943d0f2cec9,c20ef8fabb99,aa03c5474028,
CUST100522,normal,676,f9701ea1d2f3,232b4ffbcf9f,aac3102251da,
CUST100523,normal,211,c28590ce1161,86c3a7443b02,a8774d04d877,
CUST100524,normal,989,145447edf558,1f016c68835a,f96e4cd8e692,
CUST100525,normal,86,a8c98fc1de91,4144ed0e9018,3b4a396543fe,
CUST100526,ring_member,678,9ee6a9bb0c3b,6d838b764451,fd9fa97c6723,RING2
CUST100527,ring_member,1058,3cad6c2ba20d,b7527d21ddee,bb8fd306fdcc,RING17
CUST100528,occasional_returner,1082,f5753c4500ef,558b69769691,c5f06523c340,
CUST100529,normal,682,008cfd3c0c13,675bbbc08a39,073cfbd3dbb5,
CUST100530,normal,558,fce29d48d8e2,99c8af17f23b,b9ccef8497b8,
CUST100531,occasional_returner,1258,4e063bd1ef61,4f6fac0fec48,28c08739c8a7,
CUST100532,normal,281,4779c55a5da0,938ff379fbe9,7c8086e0ba34,
CUST100533,normal,116,ec8dcc6efe72,5565e03b2f26,0d2862cc36e5,
CUST100534,normal,239,235ceb22d988,b674b8133e2d,ac174f76e444,
CUST100535,normal,1202,3a9b6b25209d,fa3e96fea60d,42b2155d20a4,
CUST100536,normal,707,2d7bf8923c85,3f2264af7f0d,f6e8aabc50ed,
CUST100537,normal,60,280e90b324e4,c0171ad6a276,8e38311e4198,
CUST100538,normal,257,d26fd3dd48d2,b8bbc83a4132,5b9112553e00,
CUST100539,occasional_returner,46,7d1032573c2a,ab0faa42985e,9725eaa5b1e1,
CUST100540,ring_member,1222,9e510bbc881a,23619b3ed487,4d8ef8a39a1c,RING22
CUST100541,normal,694,ee4999886ad7,61501f94b58c,fd144dba1213,
CUST100542,occasional_returner,106,ee424db95af7,21c921714f00,4dbdb29d9ca3,
CUST100543,ring_member,335,4963f46349f7,44bfe5125bec,75fa3ae269ca,RING45
CUST100544,normal,926,ff523748b1d4,c94edd54d3d6,9492bd96669a,
CUST100545,normal,892,a0ae7de4bccf,54e4abcda69a,71c274913e69,
CUST100546,normal,1229,d0ec737f0386,3c27da53b593,0e27cec89ce6,
CUST100547,normal,43,40a2583611e2,5faf6221c19c,ec6a6e7bbd3e,
CUST100548,occasional_returner,108,428dd93ab635,906ac2aa4bdd,573cacf356ef,
CUST100549,normal,57,cc79c6643b31,b3c26bab5e7c,7c98667b1a66,
CUST100550,normal,594,3c43800dd892,7e416f0e980f,a4c31cca292e,
CUST100551,normal,1092,65a264356f54,c1639b2b7b6e,83a09c749599,
CUST100552,normal,996,46565f2cefcc,5e3ba280148c,50da11078f66,
CUST100553,serial_abuser,319,c363c3e6c0b7,77b70548165f,14137b088618,
CUST100554,normal,987,27af928d684b,e3ecf91bba45,d834d831120e,
CUST100555,normal,986,da06d025d4d3,393c318b2bd2,2aae0d2613f0,
CUST100556,normal,291,52c96ad8553d,ec9f958d8117,acd522f8e878,
CUST100557,normal,1126,040fb2437555,8c2bf357da2f,d4a6988388ba,
CUST100558,normal,636,2bd8686cb2a2,32342e90e405,6059ed975f53,
CUST100559,normal,93,b775b995c732,299ba0770fb0,288800f35449,
CUST100560,normal,588,1fff1c5392a7,888dcdff8a08,14b5b55639d4,
CUST100561,normal,1155,b3191939cfd7,d5ae97067657,c2ca906101cf,
CUST100562,occasional_returner,1045,03b1b7689a39,8358a9178efd,137d6a0e799d,
CUST100563,normal,406,9b9e4383bc79,7df9dd1e9059,7298fda1d96a,
CUST100564,normal,1136,f6169cd22a2f,7fa5a7392c40,7e594ed3c20e,
CUST100565,normal,587,116e8ecdfba9,ed3d55c47976,a5cb4db0e961,
CUST100566,occasional_returner,693,01b7132cb1d6,eb874c2d6e4d,4afec3bc7d37,
CUST100567,normal,134,caad137118ea,923a94b1f54c,15a25621ee10,
CUST100568,normal,1495,eb25b0ab68b3,45764dc7109d,86d50a4d982c,
CUST100569,normal,1258,ca2a6ace0323,118850f16b22,6e4e59d9bde3,
CUST100570,normal,296,34096adfc086,eeb62b8b30ca,88ea7cb78d2b,
CUST100571,occasional_returner,843,178df30327f7,cab1a31995a5,2b0513254313,
CUST100572,normal,1171,7cbe8d758d9e,4b136f11cc69,327ecb14f456,
CUST100573,occasional_returner,759,aa376412e51a,d5f91141ed34,4cc31166e77d,
CUST100574,occasional_returner,320,5b294d08c0c7,96939ebb7461,33fb3fd18d42,
CUST100575,normal,1452,3b2c123243a6,73afd6cffdfd,f673cb949dbd,
CUST100576,serial_abuser,406,9f37f3fb60ed,c5729eef80e4,f5de7ea4e091,
CUST100577,normal,505,8158fe104245,52a4c8fef73c,32ede8983199,
CUST100578,occasional_returner,560,359a43084711,4a0afea03400,c83dd9b74c71,
CUST100579,normal,1336,b2b45593e346,9d580668a8c0,ca2c29d27093,
CUST100580,normal,752,8c70b0b9c5f3,6f5a73a06c83,896f33fc44bf,
CUST100581,normal,1080,c379e27bbed2,ca0c201dc1ad,360bbf44e130,
CUST100582,normal,1352,a7caec0d0178,712008e92e93,b4f10cede03b,
CUST100583,normal,1393,adcd5a372bbe,6dc7ceb16c85,420022b653a5,
CUST100584,serial_abuser,1285,6e474edd91a6,ed2c84d98190,c5f463ae6704,
CUST100585,normal,1362,fb427354caec,36df2e3d592c,b7b09c625829,
CUST100586,normal,1422,3ee6e8fdb181,c64b1fe645ea,2252453ab1e7,
CUST100587,normal,1486,97a9e71a8e49,cf18b27d05d2,8a2ad9c1f25f,
CUST100588,normal,966,ac52fefab30d,718fd50a52e3,7ff656424fd5,
CUST100589,normal,201,198124ef3be8,5eea4ff2d68f,55d8d53cb8b0,
CUST100590,serial_abuser,174,a40597c93470,1707fddf16b2,6b2df015f35d,
CUST100591,normal,1195,19a31b103fad,56dc89d9c4db,7346b1b36e96,
CUST100592,normal,477,dfd82f285857,2cc007623e98,f53b1ebd3941,
CUST100593,normal,1207,4d117d8b4296,1e5cda37638a,037521d9c4fb,
CUST100594,normal,1402,d2da33e02d10,e0831e496339,0cd5b9054047,
CUST100595,normal,968,1036a6c19794,3392e6125c4e,9525bda8e48c,
CUST100596,occasional_returner,1147,611a88fa12a9,8899afe2ce86,f4775d001174,
CUST100597,normal,421,1e07de50e9b7,327ab30448cd,952a1704b010,
CUST100598,ring_member,654,6c1835a2b09e,c83d38b51c2c,1eb384fb9c80,RING39
CUST100599,normal,1447,fbfb043acd21,983e6648be26,33430de57743,
CUST100600,normal,1226,928a1351d062,94f8fabd97d4,fb9fdce18e77,
CUST100601,occasional_returner,310,000886e93c0b,0b958569f17b,3b6a096e1040,
CUST100602,serial_abuser,1404,9e4be0902dc2,f836a7586bd5,5a068da3a54c,
CUST100603,occasional_returner,751,823def4e5d97,7fec10a37a48,711e7b29eb59,
CUST100604,ring_member,1266,0cbadf646cf1,f478d631decf,710d1c5baebf,RING20
CUST100605,occasional_returner,784,d7f41f622e18,9f503ba6cb51,9479e5314bd9,
CUST100606,occasional_returner,907,a1ec21b8e1b3,93fee4e5413f,b8f5ad13a442,
CUST100607,normal,246,32c790aa5156,f8a6ba1e700a,c9a66ed5eda9,
CUST100608,occasional_returner,511,37e3776e8a78,31076d796a06,8a44826e506e,
CUST100609,normal,1085,31c2b6784d25,36350e7462b7,b486aff1061b,
CUST100610,normal,1264,74ae53640e12,7380be7f854b,ed7664b9b215,
CUST100611,normal,137,449fc0990319,3630c425d3b9,84f762558e48,
CUST100612,ring_member,119,741e5c598f50,07e755501d7d,5553cfcb463c,RING15
CUST100613,ring_member,1041,f03dd9c2d13f,fd2482dea2d0,d0388a77a545,RING41
CUST100614,normal,673,f727b949d18f,b74d262cfa7a,eda54d892064,
CUST100615,occasional_returner,1273,e833a477b0f0,9bce2960b1f5,604debc996ad,
CUST100616,occasional_returner,106,60e81cc53fa0,84362e47193e,4dd8b18898b5,
CUST100617,normal,527,e0595127d898,94f66e3e14d5,fc4699481968,
CUST100618,normal,57,f64fbc1d7f30,89c2df35b267,d06cac60777a,
CUST100619,normal,1065,bc6e2a9e73df,5aa2c407c0c3,7a02c0e3752d,
CUST100620,occasional_returner,1287,d3476de34c60,6c0762d5b5ae,aa1e49baf043,
CUST100621,normal,239,abd1eb9de15d,ffb2407d4d41,84a9c30ba329,
CUST100622,ring_member,489,88d6ced44696,46f5c8af0a12,12e9ebd3c3c5,RING37
CUST100623,normal,1269,f8d1cfe46881,e3431a2d52f6,3366957665b8,
CUST100624,ring_member,66,7f4b4544d0a7,2ae588b2dd02,4dd1442f4c1b,RING38
CUST100625,normal,1428,2d6e587174fb,232fe028b85a,c561325d331e,
CUST100626,occasional_returner,1331,c8b80fc6dc04,f450efba99e0,a408fa705215,
CUST100627,normal,233,bcaf9255b3f9,1170f1d7fc25,e1ad494358f3,
CUST100628,normal,212,6e8a04351819,200e531d5222,1bb6d7690f10,
CUST100629,occasional_returner,1039,4269cb1509b9,53e75c3805e0,74c8871b2613,
CUST100630,serial_abuser,20,6ca09c2a7f7c,fa19faf1303d,1d45f054ff41,
CUST100631,occasional_returner,761,5e0165ed302d,a49fbfce1b84,e8f9a1acce4d,
CUST100632,normal,103,876d56431a2b,15dcfb8d1372,8a77ecc6a190,
CUST100633,normal,799,b6ad703fd68d,b67431cfba06,8168c038b923,
CUST100634,normal,528,1a5cbeff88ea,8cbd4f3ce17b,8835534bfa24,
CUST100635,normal,1061,9c291a493d09,6d0f49911f00,92ebe3fd076d,
CUST100636,normal,1321,377451b20458,bbe38b128879,9c24f7b5f880,
CUST100637,occasional_returner,735,70ebe77cff3d,dd15b550a4ec,4c27555a7bc3,
CUST100638,occasional_returner,964,d6b57df9d843,a764c342c767,3b9a2ac12f59,
CUST100639,occasional_returner,902,eae9aa50e2f1,40d491d064c2,6fb151ed7207,
CUST100640,occasional_returner,1477,f692ffc3fcf1,a961780ebaf0,301638285817,
CUST100641,occasional_returner,350,1ba67cff3e86,410549e39f9c,8c4075f1aa58,
CUST100642,normal,362,dfbdf2c64844,6276f7ae1bc5,53940a17ea4f,
CUST100643,normal,570,e5faa93713ed,9283d26a9cfc,609e7e16f542,
CUST100644,normal,1106,2ffe4c7ee3dd,7ec81c91c6c2,30ac6a264ef5,
CUST100645,occasional_returner,1298,00f7cb4916b9,d8d39cc3415f,05fa8a7cbfaa,
CUST100646,normal,420,ef6ce741a857,3ce90e2a30bf,4e23f52e9cc0,
CUST100647,normal,169,27b6c9015fb2,861055c04525,554c2e25b542,
CUST100648,normal,914,662d60247ab1,27bcb0a17d19,28ca0f27e708,
CUST100649,normal,898,2d55a3b8e6d1,51490528a048,e9f9a804d466,
CUST100650,normal,565,52c373f24176,7ceabc812cc5,6e751d7cffa9,
CUST100651,serial_abuser,280,9896ea59ce8a,10e62609f794,5da12a8644e4,
CUST100652,normal,1275,d4e04c30cf3a,1d42ed8674e5,a07f1c1553c7,
CUST100653,normal,1270,cdc87b351ae2,7518bcc69d06,f82d8d6babad,
CUST100654,occasional_returner,1122,dd0c26188282,ab576f051c6f,29cea9f21ff6,
CUST100655,normal,870,850989b42ee4,009847847271,d6604046f43d,
CUST100656,occasional_returner,395,6013443f8e62,19239d36c57d,0ab8dc1294f5,
CUST100657,normal,607,f50e3aab6c0b,123a0ac7511b,5a89dffce421,
CUST100658,normal,107,3a36810905e3,ce065190b06b,f76ce3fe7a83,
CUST100659,normal,378,f1ff2b5a7271,e635f6999dd9,9444e252c9b2,
CUST100660,normal,678,b476fb3f7e05,31f44eb47ff4,ef7faea73ca8,
CUST100661,serial_abuser,658,e8967cc64172,1a4842d2139d,c3970785d2d3,
CUST100662,normal,125,c43aaea3e175,d9dbccb6cc23,c97616ec909c,
CUST100663,normal,1436,cf9525170804,205f404ee37f,7e420e0a0baa,
CUST100664,normal,406,b197256187bf,ae54e4096b59,35c106caab61,
CUST100665,occasional_returner,766,721036453594,cbe0623aee10,4d067d3ef050,
CUST100666,occasional_returner,700,7a7491a74206,4d3072022e5a,cb5254797235,
CUST100667,ring_member,706,1d38fc9d9075,10795cf7fc4e,7ccf49769e36,RING11
CUST100668,normal,1268,b2ee3914a6b5,acd5452fd5d4,9e8db1c7be2d,
CUST100669,normal,1120,54dc01e25fb9,07a213676c84,32c0764878e1,
CUST100670,normal,1302,ae8d9fca7c03,8ed75a1aced6,bdc977a5da34,
CUST100671,normal,571,108ef573673b,19702e9980aa,809d061e2c9f,
CUST100672,ring_member,401,3cad6c2ba20d,d96c22b11e3b,bb8fd306fdcc,RING17
CUST100673,occasional_returner,643,da4c0eb43e9b,72b781b87f7e,393d2d073276,
CUST100674,normal,844,96097c312111,0e79153bda94,1996ce7bcabd,
CUST100675,normal,508,c89a5fc00423,049941bc4e49,a34ae5adde98,
CUST100676,serial_abuser,692,ac7bd6766cb0,4775efee9bf9,f8df01f53b5c,
CUST100677,normal,230,c85f37131ac9,38e56bc91850,57cfe1a69307,
CUST100678,normal,877,c76994fe07a9,a06af7f0dffd,0473cf969686,
CUST100679,normal,1072,d152efa941c4,d75ced215f22,81022f12ee5f,
CUST100680,normal,793,d2d471cb21a8,3c5f4cdbc1f7,98d89ab6bc0f,
